Load Number,CARRIER,CONTAINER ID,DESTINATION CITY,DESTINATION STATE,DD DATE,DD TIME,BILL DATE,BILL TIME,ZDLT LATE CODE,ON TIME? (Y/N),SPLIT? (Y/N),FRESH PRIORITY STO? (Y/N),NOTES/COMMENTS
4303718904,JOFD,7620,DES MOINES,IA,2024-11-18 00:00:00,10:00:00,2024-11-16 00:00:00,20:39:00,,,,,
4303727507,SFHM,007 STATELINE,Saint Charles,IL,2024-11-18 00:00:00,11:00:00,2024-11-16 00:00:00,22:33:00,,,,,
4303720650,SFHM,349 POLAR,Cudahy,WI,2024-11-18 00:00:00,14:00:00,2024-11-16 00:00:00,23:56:00,,,,,
4303723973,JOFD,8388,Olathe,KS,2024-11-18 00:00:00,15:00:00,2024-11-15 00:00:00,21:19:00,,,,,
4303718255,HIRP,H20045,ABBOTSFORD,WI,2024-11-18 00:00:00,17:30:00,2024-11-17 00:00:00,01:17:00,,,,,
4303721316,JOFD,7677,Crete,NE,2024-11-18 00:00:00,23:30:00,2024-11-15 00:00:00,23:13:00,,,,,
4303721428,JOFD,7680,Crete,NE,2024-11-18 00:00:00,23:30:00,2024-11-16 00:00:00,11:43:00,,,,,
4303724966,JOFD,8329,Olathe,KS,2024-11-19 00:00:00,01:00:00,2024-11-16 00:00:00,02:22:00,,,,,
4303726800,HIRS,H30079,Omaha,NE,2024-11-19 00:00:00,01:00:00,2024-11-17 00:00:00,01:20:00,,,,,
4303717542,HIRS,H30632,Tar Heel,NC,2024-11-19 00:00:00,01:30:00,2024-11-16 00:00:00,18:13:00,,,,,
4303727243,HEYL,25111,Tar Heel,NC,2024-11-19 00:00:00,01:30:00,2024-11-16 00:00:00,10:23:00,,,,,
4303711869,KNJT,84612,Sioux City,IA,2024-11-19 00:00:00,03:30:00,2024-11-17 00:00:00,01:16:00,,,,,
4303714203,JOFD,7591,Sioux Center,IA,2024-11-19 00:00:00,05:00:00,2024-11-16 00:00:00,12:10:00,,,,,
4303714401,JOFD,7683,Sioux Center,IA,2024-11-19 00:00:00,06:00:00,2024-11-16 00:00:00,12:41:00,,,,,
4303723970,WWIK,5047,Olathe,KS,2024-11-19 00:00:00,06:00:00,2024-11-16 00:00:00,11:36:00,,,,,
4303717559,AKHT,5324598,Tar Heel,NC,2024-11-19 00:00:00,06:30:00,2024-11-16 00:00:00,17:38:00,,,,,
4303725378,HEYL,1844,DAVENPORT,IA,2024-11-19 00:00:00,10:00:00,2024-11-16 00:00:00,17:59:00,,,,,
4303701829,RDXO,R531768,Lincoln,NE,2024-11-07 00:00:00,00:00:00,2024-11-06 00:00:00,14:33:00,,,,,
4303713598,VNWK,1878,Smithfield,VA,2024-11-07 00:00:00,02:00:00,2024-11-06 00:00:00,20:39:00,,,,,
4303702552,RDXO,R531201,Junction City,KS,2024-11-07 00:00:00,07:00:00,2024-11-06 00:00:00,23:38:00,,,,,
4303711168,TAMI,106121,North East,MD,2024-11-07 00:00:00,09:30:00,2024-11-07 00:00:00,11:34:00,999,,,,
4303712651,CPU,5342 AMERICAN EXP,TORONTO,ON,2024-11-07 00:00:00,11:11:00,2024-11-07 00:00:00,20:28:00,999,,,,
4303712856,CPU,245 B&D,CORAL GABLES,FL,2024-11-07 00:00:00,11:11:00,2024-11-08 00:00:00,01:35:00,999,,,,
4303716162,CPU,T007 HDZ,FAYETTEVILLE,AR,2024-11-07 00:00:00,11:11:00,2024-11-08 00:00:00,03:11:00,999,,,,
4303693461,MCFG,5191,AUSTIN,MN,2024-11-08 00:00:00,01:00:00,2024-11-07 00:00:00,23:11:00,,,,,
4303703750,HEYL,21008 11/8 0515,Carroll,IA,2024-11-08 00:00:00,01:00:00,2024-11-07 00:00:00,21:31:00,,,,,
4303702661,JOFD,7976 11/8 0605,Omaha,NE,2024-11-08 00:00:00,03:00:00,2024-11-07 00:00:00,13:41:00,,,,,
4303689839,JOFD,8185 11/8 0615,Sioux City,IA,2024-11-08 00:00:00,03:30:00,2024-11-07 00:00:00,20:36:00,,,,,
4303691993,HEYL,21095 11/8 0557,Sioux City,IA,2024-11-08 00:00:00,03:30:00,2024-11-07 00:00:00,10:51:00,,,,,
4303708813,LSNC,948 11/8 0646,Orange City,IA,2024-11-08 00:00:00,03:30:00,2024-11-08 00:00:00,03:34:00,999,,,,
4303700301,JOFD,7672 11/8 0525,Sioux Center,IA,2024-11-08 00:00:00,05:00:00,2024-11-07 00:00:00,04:21:00,,,,,
4303713526,RDXO,R531148,Olathe,KS,2024-11-08 00:00:00,05:00:00,2024-11-07 00:00:00,04:22:00,,,,,
4303697340,JOFD,7766 11/8 0625,NEVADA,IA,2024-11-08 00:00:00,06:00:00,2024-11-07 00:00:00,20:37:00,,,,,
4303712494,PRIJ,210228,OAKLAND,CA,2024-11-08 00:00:00,06:30:00,2024-11-07 00:00:00,17:41:00,,,,,
4303713321,HEYL,20070,Tar Heel,NC,2024-11-08 00:00:00,06:30:00,2024-11-07 00:00:00,18:49:00,,,,,
4303707732,KTIA,214,Greenfield,IN,2024-11-08 00:00:00,08:30:00,2024-11-07 00:00:00,07:25:00,,,,,
4303715914,NTWD,5593,Greenfield,IN,2024-11-08 00:00:00,08:30:00,2024-11-07 00:00:00,02:15:00,,,,,
4303702197,RDXO,R531796,Junction City,KS,2024-11-08 00:00:00,10:00:00,2024-11-07 00:00:00,16:33:00,,,,,
4303695374,CPU,17001 M.BAWJA,MISSISSAUGA,ON,2024-11-08 00:00:00,11:11:00,2024-11-07 00:00:00,22:08:00,,,,,
4303720773,CPU,504 DP&P,CHICAGO,IL,2024-11-08 00:00:00,11:11:00,2024-11-08 00:00:00,01:33:00,,,,,
4303694708,JOFD,8254,SIOUX CITY,IA,2024-11-08 00:00:00,12:30:00,2024-11-08 00:00:00,01:24:00,,,,,
4303713739,HIRS,H00258,Wilson,NC,2024-11-08 00:00:00,13:00:00,2024-11-07 00:00:00,19:57:00,,,,,
4303643637,WSEE,334,TILLAMOOK,OR,2024-11-08 00:00:00,16:30:00,2024-11-07 00:00:00,20:37:00,,,,,
4303713738,DKCR,9403,Wilson,NC,2024-11-08 00:00:00,17:00:00,2024-11-07 00:00:00,21:59:00,,,,,
4303707791,SFHM,343 POLAR EXP,Tar Heel,NC,2024-11-08 00:00:00,17:30:00,2024-11-07 00:00:00,02:29:00,,,,,
4303712061,HIRP,H30638,DUBUQUE,IA,2024-11-08 00:00:00,17:30:00,2024-11-07 00:00:00,19:40:00,,,,,
4303707912,JOFD,8282,Tar Heel,NC,2024-11-08 00:00:00,19:30:00,2024-11-06 00:00:00,21:58:00,,,,,
4303715968,STVV,19649 11/8 0630,PHARR,TX,2024-11-08 00:00:00,20:00:00,2024-11-07 00:00:00,18:54:00,,,,,
4303705538,AGUV,A152 ATS,LAREDO,TX,2024-11-08 00:00:00,21:30:00,2024-11-07 00:00:00,15:40:00,,,,,
4303701810,RDXO,R531459,Lincoln,NE,2024-11-09 00:00:00,00:00:00,2024-11-07 00:00:00,22:07:00,,,,,
4303701852,RDXO,R531609,Lincoln,NE,2024-11-09 00:00:00,00:00:00,2024-11-07 00:00:00,23:10:00,,,,,
4303702410,PTGB,1188,Omaha,NE,2024-11-09 00:00:00,01:00:00,2024-11-07 00:00:00,22:08:00,,,,,
4303713897,HIRS,240,Smithfield,VA,2024-11-09 00:00:00,02:00:00,2024-11-08 00:00:00,02:35:00,,,,,
4303702508,PTGB,1134,Omaha,NE,2024-11-09 00:00:00,03:00:00,2024-11-08 00:00:00,00:07:00,,,,,
4303713460,JOFD,8036,Greenfield,IN,2024-11-09 00:00:00,05:30:00,2024-11-07 00:00:00,23:43:00,,,,,
4303715897,SQCV,83 SILVER CREEK,HOUSTON,TX,2024-11-09 00:00:00,08:00:00,2024-11-08 00:00:00,00:51:00,,,,,
4303707748,HLBO,579605,Olathe,KS,2024-11-09 00:00:00,12:00:00,2024-11-08 00:00:00,02:32:00,,,,,
4303716623,STVV,16399,SAN ANTONIO,TX,2024-11-10 00:00:00,08:00:00,2024-11-07 00:00:00,21:58:00,,,,,
4303708947,KBTO,12322,Cudahy,WI,2024-11-10 00:00:00,09:00:00,2024-11-08 00:00:00,03:13:00,,,,,
4303711564,AKHT,5324400,Cudahy,WI,2024-11-10 00:00:00,11:00:00,2024-11-08 00:00:00,00:08:00,,,,,
4303710546,JOFD,7604,Crete,NE,2024-11-10 00:00:00,23:30:00,2024-11-08 00:00:00,02:50:00,,,,,
4303713481,JOFD,7745,Crete,NE,2024-11-10 00:00:00,23:30:00,2024-11-08 00:00:00,02:47:00,,,,,
4303711562,PRIJ,204314,Omaha,NE,2024-11-11 00:00:00,09:00:00,2024-11-08 00:00:00,03:12:00,,,,,
5000262634,HEYL,18057,Des Moines,IA,2024-11-06 00:00:00,09:29:35,2024-11-06 00:00:00,09:29:35,,,,,
4303697994,CPU,,HOUSTON,TX,2024-11-06 00:00:00,11:11:00,,,,,,,No driver
4303716186,CPU,,HOUSTON,TX,2024-11-06 00:00:00,11:11:00,,,,,,,No driver
5000262636,BITD,3032,Des Moines,IA,2024-11-06 00:00:00,13:00:44,2024-11-06 00:00:00,13:00:44,,,,,
4303704779,RDXO,531411,DES MOINES,IA,2024-11-06 00:00:00,14:00:00,2024-11-05 00:00:00,16:07:00,,,,,
5000262687,JOFD,7943,Des Moines,IA,2024-11-06 00:00:00,16:16:47,2024-11-06 00:00:00,16:16:47,,,,,
4303713957,HIRP,6734,Tar Heel,NC,2024-11-06 00:00:00,17:30:00,2024-11-06 00:00:00,13:25:00,,,,,
4303715572,HIRP,6647,MASON,OH,2024-11-06 00:00:00,17:30:00,2024-11-06 00:00:00,11:37:00,,,,,
4303715931,WSEE,,PUYALLUP,WA,2024-11-07 00:00:00,02:00:00,,,,,,,Waiting on trailer
4303684610,HEYL,19008,DES MOINES,IA,2024-11-07 00:00:00,06:00:00,2024-11-06 00:00:00,14:21:00,,,,,
4303684603,RDXO,531837,DES MOINES,IA,2024-11-07 00:00:00,10:00:00,2024-11-06 00:00:00,14:56:00,,,,,
4303706826,HIRS,6302,HOUSTON,TX,2024-11-07 00:00:00,10:00:00,2024-11-06 00:00:00,18:52:00,,,,,
4303706827,HIRS,H31040,HOUSTON,TX,2024-11-07 00:00:00,10:30:00,2024-11-06 00:00:00,19:21:00,,,,,
4303707769,HIRS,6551,HARMONY,PA,2024-11-07 00:00:00,11:30:00,2024-11-06 00:00:00,21:35:00,,,,,
4303709940,MOEE,,DES MOINES,IA,2024-11-07 00:00:00,13:00:00,,,,,,,Waiting on Product
4303713906,HLBO,579538,Olathe,KS,2024-11-07 00:00:00,17:00:00,2024-11-06 00:00:00,21:08:00,,,,,
4303702557,HIRP,30023,Saint Charles,IL,2024-11-07 00:00:00,18:30:00,2024-11-05 00:00:00,23:01:00,,,,,
4303704909,MOEE,3022,ORANGE CITY,IA,2024-11-08 00:00:00,01:30:00,2024-11-06 00:00:00,20:03:00,,,,,
4303705533,PRIJ,prime 230127,HIDALGO,TX,2024-11-08 00:00:00,21:30:00,2024-11-06 00:00:00,12:34:00,,,,,
4303705536,AGUV,,LAREDO,TX,2024-11-09 00:00:00,09:30:00,2024-11-06 00:00:00,14:23:00,,,,,
4303705537,STVV,17569,LAREDO,TX,2024-11-09 00:00:00,09:30:00,2024-11-06 00:00:00,12:48:00,,,,,
4303709508,HIRS,40171,ABBOTSFORD,WI,2024-11-10 00:00:00,12:00:00,2024-11-06 00:00:00,14:38:00,,,,,
4303666975,CPU,121 Allstate    TXT,MOORE,OK,2024-11-18 00:00:00,11:11:00,2024-11-18 00:00:00,11:53:00,,,,,
4303698079,JOFD,7960,MOORE,OK,2024-11-19 00:00:00,13:30:00,2024-11-18 00:00:00,18:42:00,,,,,
4303711869,KNJT,84612 11/19 0537,Sioux City,IA,2024-11-19 00:00:00,03:30:00,2024-11-17 00:00:00,01:16:00,,,,,
4303717194,HIRS,00265,North East,MD,2024-11-19 00:00:00,08:30:00,2024-11-18 00:00:00,23:55:00,,,,,
4303717559,AKHT,5324598,Tar Heel,NC,2024-11-19 00:00:00,06:30:00,2024-11-16 00:00:00,17:38:00,,,,,
4303717561,HIRS,H20564,North East,MD,2024-11-19 00:00:00,07:30:00,2024-11-18 00:00:00,20:55:00,,,,,
4303717894,JOFD,8416,Wichita,KS,2024-11-19 00:00:00,09:00:00,2024-11-18 00:00:00,19:11:00,,,,,
4303718033,JOFD,8154,Wichita,KS,2024-11-19 00:00:00,09:00:00,2024-11-18 00:00:00,18:58:00,,,,,
4303718106,JOFD,8277,Wichita,KS,2024-11-19 00:00:00,09:00:00,2024-11-18 00:00:00,19:21:00,,,,,
4303718691,HIRS,6612,TEMPLE,TX,2024-11-19 00:00:00,10:30:00,2024-11-19 00:00:00,02:35:00,,,,,
4303718787,HIRS,H00179,HOUSTON,TX,2024-11-19 00:00:00,07:30:00,2024-11-18 00:00:00,16:46:00,,,,,
4303719030,HIRS,6771,HOUSTON,TX,2024-11-19 00:00:00,07:30:00,2024-11-18 00:00:00,20:31:00,,,,,
4303720544,RDXO,R531779,Junction City,KS,2024-11-19 00:00:00,10:00:00,2024-11-19 00:00:00,00:24:00,,,,,
4303720570,KNJT,82133,Cudahy,WI,2024-11-19 00:00:00,08:00:00,2024-11-18 00:00:00,17:22:00,,,,,
4303721461,JOFD,7749 11/19 0650,Sioux Center,IA,2024-11-19 00:00:00,05:00:00,2024-11-18 00:00:00,11:33:00,,,,,
4303721944,KBTO,81352,Cudahy,WI,2024-11-19 00:00:00,14:00:00,2024-11-19 00:00:00,01:40:00,,,,,
4303723132,JOFD,8096 11/19 0532,Saint James,MN,2024-11-19 00:00:00,05:30:00,2024-11-18 00:00:00,21:32:00,,,,,
4303723240,KTIA,197,Saint James,MN,2024-11-19 00:00:00,04:30:00,2024-11-18 00:00:00,11:01:00,,,,,
4303723993,JOFD,7901 11/19 0520,Lincoln,NE,2024-11-18 00:00:00,23:30:00,2024-11-18 00:00:00,09:47:00,,,,,
4303723994,JOFD,7858,Lincoln,NE,2024-11-19 00:00:00,14:00:00,2024-11-19 00:00:00,00:24:00,,,,,
4303724053,JOFD,8198,Olathe,KS,2024-11-19 00:00:00,17:30:00,2024-11-19 00:00:00,02:37:00,,,,,
4303724142,JOFD,7480,Lincoln,NE,2024-11-19 00:00:00,11:00:00,2024-11-18 00:00:00,20:36:00,,,,,
4303724994,DKCR,9400,Stevens Point,WI,2024-11-19 00:00:00,20:30:00,2024-11-18 00:00:00,23:46:00,,,,,
4303725362,HIRS,00469,HOUSTON,TX,2024-11-19 00:00:00,07:30:00,2024-11-18 00:00:00,21:16:00,,,,,
4303725378,HEYL,1844,DAVENPORT,IA,2024-11-19 00:00:00,10:00:00,2024-11-16 00:00:00,17:59:00,,,,,
4303725386,KNJT,83171,BURGAW,NC,2024-11-19 00:00:00,08:30:00,2024-11-18 00:00:00,21:06:00,,,,,
4303726085,AKHT,53398R,Greenfield,IN,2024-11-18 00:00:00,08:30:00,2024-11-18 00:00:00,09:31:00,,,,,
4303727371,BTIK,1751,Saint Charles,IL,2024-11-19 00:00:00,07:00:00,2024-11-18 00:00:00,14:30:00,,,,,
4303728213,JOFD,8243 11/19 0540,Tar Heel,NC,2024-11-18 00:00:00,16:30:00,2024-11-18 00:00:00,13:40:00,,,,,
4303728319,CPU,AR0053 VS EXP,SYRACUSE,NY,2024-11-18 00:00:00,11:11:00,2024-11-18 00:00:00,20:49:00,,,,,
4303729014,JOFD,8237,Greenfield,IN,2024-11-18 00:00:00,19:30:00,2024-11-18 00:00:00,15:58:00,,,,,
4303729280,STVV,17520 11/19 0706,SAN ANTONIO,TX,2024-11-19 00:00:00,06:30:00,2024-11-19 00:00:00,00:27:00,,,,,
4303729416,HIRS,H00247,KENOSHA,WI,2024-11-19 00:00:00,01:30:00,2024-11-19 00:00:00,01:00:00,,,,,
4303731880,JOFD,8158,Le Mars,IA,2024-11-18 00:00:00,21:30:00,2024-11-18 00:00:00,10:21:00,,,,,
4303708577,LDLC,,ABBOTSFORD,WI,2024-11-11 00:00:00,17:30:00,,,,,,,No driver
4303714720,HLBO,579558,Junction City,KS,2024-11-11 00:00:00,21:00:00,2024-11-12 00:00:00,16:15:00,999,,,,
4303711709,HIRP,T91704,Lincoln,NE,2024-11-13 00:00:00,00:00:00,2024-11-12 00:00:00,15:20:00,,,,,
4303711753,JOFD,7741,Lincoln,NE,2024-11-13 00:00:00,00:00:00,2024-11-12 00:00:00,15:54:00,,,,,
4303719398,MCFG,5321,Saint Michael,MN,2024-11-13 00:00:00,00:00:00,2024-11-12 00:00:00,13:42:00,,,,,
4303714374,JOFD,7882   11-13/0605,Carroll,IA,2024-11-13 00:00:00,01:00:00,2024-11-12 00:00:00,23:58:00,,,,,
4303714664,JOFD,7909   11-13/0720,Carroll,IA,2024-11-13 00:00:00,01:00:00,2024-11-12 00:00:00,23:59:00,,,,,
4303716618,KBTO,13185,PLEASANT PRAIRIE,WI,2024-11-13 00:00:00,02:00:00,2024-11-12 00:00:00,12:29:00,,,,,
4303720030,JOFD,8434,HERNANDO,MS,2024-11-13 00:00:00,02:00:00,2024-11-12 00:00:00,07:55:00,,,,,
4303704285,JOFD,ph #,Sioux City,IA,2024-11-13 00:00:00,03:30:00,,,,,,,Waiting on product
4303708613,JOFD,8124 11/13 0457,Saint James,MN,2024-11-13 00:00:00,03:30:00,2024-11-13 00:00:00,02:29:00,,,,,
4303719971,LSNC,960   11-13/0655,Orange City,IA,2024-11-13 00:00:00,03:30:00,2024-11-13 00:00:00,03:06:00,,,,,
4303715921,JOFD,8171 11/13 0605,Omaha,NE,2024-11-13 00:00:00,04:00:00,2024-11-12 00:00:00,22:42:00,,,,,
4303712051,JOFD,7672 11/13 0505,Sioux Center,IA,2024-11-13 00:00:00,05:00:00,2024-11-12 00:00:00,17:42:00,,,,,
4303707738,AKHT,5321019,Tar Heel,NC,2024-11-13 00:00:00,05:30:00,2024-11-12 00:00:00,01:32:00,,,,,
4303713744,HIRP,H00076 11/13 0548,MOUNT PLEASANT,IA,2024-11-13 00:00:00,05:30:00,2024-11-12 00:00:00,13:56:00,,,,,
4303661252,HIRS,30753 11/13 0605,RANCHO CUCAMONGA,CA,2024-11-13 00:00:00,06:00:00,2024-11-13 00:00:00,01:49:00,,,,,
4303704680,JOFD,7795   11-13/0610,Sioux Center,IA,2024-11-13 00:00:00,06:00:00,2024-11-12 00:00:00,15:46:00,,,,,
4303707914,WWIK,5117,Olathe,KS,2024-11-13 00:00:00,06:00:00,2024-11-12 00:00:00,16:21:00,,,,,
4303717873,JOFD,8020,Omaha,NE,2024-11-13 00:00:00,06:00:00,2024-11-12 00:00:00,22:43:00,,,,,
4303672944,PRIJ,250848 11/13 0522,MONTGOMERY,IL,2024-11-13 00:00:00,06:30:00,2024-11-13 00:00:00,02:31:00,,,,,
4303718101,PTGB,1169,Omaha,NE,2024-11-13 00:00:00,08:00:00,2024-11-13 00:00:00,02:30:00,,,,,
4303709427,JOFD,7979,Wichita,KS,2024-11-13 00:00:00,09:00:00,2024-11-13 00:00:00,02:29:00,,,,,
4303709509,JOFD,8376,Wichita,KS,2024-11-13 00:00:00,09:00:00,2024-11-13 00:00:00,02:31:00,,,,,
4303717796,JOFD,8351,Greenfield,IN,2024-11-13 00:00:00,09:30:00,2024-11-13 00:00:00,00:50:00,,,,,
4303716619,PBTI,1021,LANSING,MI,2024-11-13 00:00:00,10:30:00,2024-11-13 00:00:00,00:46:00,,,,,
4303718099,BTIK,1693,CHICAGO,IL,2024-11-13 00:00:00,10:30:00,2024-11-11 00:00:00,18:06:00,,,,,
4303717187,JOFD,8218,Greenfield,IN,2024-11-13 00:00:00,13:30:00,2024-11-12 00:00:00,21:02:00,,,,,
4303721593,JOFD,7801,Greenfield,IN,2024-11-13 00:00:00,14:30:00,2024-11-13 00:00:00,00:48:00,,,,,
4303719570,HIRP,T91447,DUBUQUE,IA,2024-11-13 00:00:00,17:00:00,2024-11-12 00:00:00,13:29:00,,,,,
4303723136,RDXO,R531463,Olathe,KS,2024-11-14 00:00:00,01:00:00,2024-11-12 00:00:00,20:39:00,,,,,
4303711491,HIRS,H40371,Smithfield,VA,2024-11-14 00:00:00,04:00:00,2024-11-13 00:00:00,00:21:00,,,,,
4303704684,HEYL,20073,Sioux Center,IA,2024-11-14 00:00:00,08:00:00,2024-11-12 00:00:00,14:27:00,,,,,
4303685387,HIRS,H30385,TEMPLE,TX,2024-11-14 00:00:00,10:00:00,2024-11-12 00:00:00,17:58:00,,,,,
4303660880,PRIJ,200008,LAREDO,TX,2024-11-13 00:00:00,10:30:00,2024-11-12 00:00:00,23:33:00,,Y,N,,
4303668244,SHKE,80165,CHILLICOTHE,MO,2024-11-13 00:00:00,05:00:00,2024-11-13 00:00:00,02:05:00,,Y,N,,
4303684482,PTGB,,DES MOINES,IA,2024-11-14 00:00:00,00:30:00,,00:00:00,,Y,N,,STORAGE
4303684800,RDXO,531667,DES MOINES,IA,2024-11-13 00:00:00,10:30:00,2024-11-11 00:00:00,15:50:00,,Y,N,,
4303690986,PRIJ,201441,OKLAHOMA CITY,OK,2024-11-13 00:00:00,16:00:00,2024-11-13 00:00:00,01:05:00,,Y,N,,
4303704896,SHKE,80071,DES MOINES,IA,2024-11-13 00:00:00,11:30:00,2024-11-12 00:00:00,09:01:00,,Y,N,,
4303705553,RDXO,531032,Sioux City,IA,2024-11-12 00:00:00,21:30:00,2024-11-12 00:00:00,23:08:00,999,N,N,,
4303711125,HIRP,91477,Cudahy,WI,2024-11-12 00:00:00,17:30:00,2024-11-12 00:00:00,18:35:00,999,N,N,,
4303711506,AKHT,5322140,Junction City,KS,2024-11-12 00:00:00,23:30:00,2024-11-12 00:00:00,17:30:00,,Y,N,,
4303712039,PRIJ,240009,Peru,IN,2024-11-13 00:00:00,06:30:00,2024-11-13 00:00:00,02:18:00,,Y,N,,
4303712295,HIRP,30023,Cudahy,WI,2024-11-12 00:00:00,20:00:00,2024-11-12 00:00:00,20:17:00,999,N,N,,
4303712354,HIRP,30623,Cudahy,WI,2024-11-12 00:00:00,21:00:00,2024-11-12 00:00:00,02:07:00,,Y,N,,
4303712355,HIRP,273,Cudahy,WI,2024-11-13 00:00:00,21:00:00,2024-11-13 00:00:00,02:42:00,,Y,N,,
4303712465,HIRP,,Cudahy,WI,2024-11-13 00:00:00,17:30:00,,00:00:00,,Y,N,,STORAGE
4303714848,HIRS,,ORANGE CITY,IA,2024-11-13 00:00:00,19:00:00,,00:00:00,,Y,N,,STORAGE
4303714942,HIRP,,Cudahy,WI,2024-11-13 00:00:00,09:00:00,,00:00:00,,Y,N,,STORAGE
4303715086,HIRS,,ORANGE CITY,IA,2024-11-13 00:00:00,19:00:00,,00:00:00,,Y,N,,STORAGE
4303716212,SHAF,,CHICAGO,IL,2024-11-12 00:00:00,08:00:00,,00:00:00,,Y,N,,STORAGE
4303720556,CPU,,SYRACUSE,NY,2024-11-11 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303722516,CPU,,HOUSTON,TX,2024-11-13 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303722517,CPU,,SAN ANTONIO,TX,2024-11-13 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303723966,CPU,,DES MOINES,IA,2024-11-13 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303726614,CPU,,FLOWER MOUND,TX,2024-11-12 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
5000263042,SHKE,C#4/80172,Chillicothe,MO,2024-11-11 00:00:00,17:19:48,2024-11-11 00:00:00,17:19:48,,Y,N,,
5000263104,SHKE,C#2/80122,Chillicothe,MO,2024-11-12 00:00:00,11:45:00,2024-11-12 00:00:00,11:45:00,,Y,N,,
5000263108,SHKE,C#3/80355,Chillicothe,MO,2024-11-12 00:00:00,13:30:00,2024-11-12 00:00:00,13:30:00,,Y,N,,
5000263115,SHKE,DM#1/89999,Des Moines,IA,2024-11-12 00:00:00,16:42:44,2024-11-12 00:00:00,16:42:44,,Y,N,,
5000263193,PTGB,CR11127,Des Moines,IA,2024-11-12 00:00:00,22:27:22,2024-11-12 00:00:00,22:27:22,,Y,N,,
5000263194,SHKE,CUT4/80135,Chillicothe,MO,2024-11-12 00:00:00,23:48:07,2024-11-12 00:00:00,23:48:07,,Y,N,,
5000263200,SHKE,CUT5/8187,Chillicothe,MO,2024-11-13 00:00:00,02:49:26,2024-11-13 00:00:00,02:49:26,,Y,N,,
4303715146,TSL,FSCU 5813234,EDGERTON,KS,,,2024-11-11 00:00:00,18:50:00,,,,,
4303717067,TSL,CGMU 5400450,EDGERTON,KS,,,2024-11-12 00:00:00,11:28:00,,,,,
4303722904,TSL,TRIU 8028943,EDGERTON,KS,,,2024-11-12 00:00:00,15:59:00,,,,,
4303717068,TSL,TTNU 8915780,EDGERTON,KS,,,2024-11-12 00:00:00,22:13:00,,,,,
4303570736,PRIJ,232208,OKLAHOMA CITY,OK,2024-11-07 00:00:00,18:30:00,2024-11-06 00:00:00,18:25:00,,Y,N,,
4303629331,SHKE,80019,CHILLICOTHE,MO,2024-11-07 00:00:00,06:00:00,2024-11-06 00:00:00,07:53:00,,Y,N,,
4303668512,SHKE,80341,CHILLICOTHE,MO,2024-11-07 00:00:00,06:00:00,2024-11-06 00:00:00,01:46:00,,Y,N,,
4303680891,PRIJ,240134,LAREDO,TX,2024-11-06 00:00:00,10:30:00,2024-11-05 00:00:00,10:46:00,,Y,N,,
4303684518,SHKE,80430,DES MOINES,IA,2024-11-07 00:00:00,00:30:00,2024-11-06 00:00:00,17:53:00,,Y,N,,
4303684593,RDXO,531770,DES MOINES,IA,2024-11-06 00:00:00,12:30:00,2024-11-05 00:00:00,16:10:00,,Y,N,,
4303684604,SHKE,80439,DES MOINES,IA,2024-11-08 00:00:00,10:30:00,2024-11-06 00:00:00,16:54:00,,Y,N,,
4303684750,SHKE,8053,DES MOINES,IA,2024-11-08 00:00:00,11:30:00,2024-11-06 00:00:00,16:47:00,,Y,N,,
4303690895,HIRS,,OKLAHOMA CITY,OK,2024-11-07 00:00:00,16:00:00,,00:00:00,,Y,N,,STORAGE
4303692300,HIRS,20282,Sioux City,IA,2024-11-07 00:00:00,21:30:00,2024-11-06 00:00:00,21:46:00,,Y,N,,
4303700175,HIRS,30822,Sioux Center,IA,2024-11-07 00:00:00,17:30:00,2024-11-06 00:00:00,00:36:00,,Y,N,,
4303700302,RDXO,,Sioux Center,IA,2024-11-07 00:00:00,21:00:00,,00:00:00,,Y,N,,STORAGE
4303702083,HIRP,,Cudahy,WI,2024-11-07 00:00:00,16:00:00,,00:00:00,,Y,N,,STORAGE
4303702420,AKHT,5322286,Junction City,KS,2024-11-06 00:00:00,08:30:00,2024-11-06 00:00:00,17:33:00,999,N,N,,
4303702549,HIRP,30775,Cudahy,WI,2024-11-06 00:00:00,14:00:00,2024-11-05 00:00:00,19:02:00,,Y,N,,
4303704620,HIRP,40348,Sioux City,IA,2024-11-07 00:00:00,17:30:00,2024-11-06 00:00:00,20:11:00,,Y,N,,
4303704884,RDXO,531835,ORANGE CITY,IA,2024-11-06 00:00:00,17:00:00,2024-11-06 00:00:00,23:12:00,999,N,N,,
4303706488,HIRP,6758,SALEM,OH,2024-11-06 00:00:00,15:00:00,2024-11-05 00:00:00,22:05:00,,Y,N,,
4303706709,KBTO,,Junction City,KS,2024-11-07 00:00:00,04:30:00,,00:00:00,,Y,N,,STORAGE
4303707011,CPU,,CARTERET,NJ,2024-11-06 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303707012,CPU,,CARTERET,NJ,2024-11-08 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
4303707024,CPU,,ATLANTA,GA,2024-11-07 00:00:00,11:11:00,,00:00:00,,Y,N,,STORAGE
