Start Date,End Date,Load Number,Shipper,Carrier,Workflow,Alert,Response Time,Raw Response,Goal,Updated data points on FK,Reminder,Escalated
2024-10-31,2024-11-01,4303630724,smithfield-foods,Coyote Logistics,shipment_update,,0 days 23:46:26," Your request (2318667) has been updated. To add additional comments, reply to this email.          Nov 1, 2024, 06:32 EDT             Per 4Kites departed and tracking OTW\n\n                Oct 31, 2024, 11:01 EDT             Hello Coyote Logistics,\n\n The shipment has not received any location updates in the last 2 hours. Please advise if the shipment is on-time and secure.\n\n Shipment Number: 4303630724\n\n Truck Number:\n\nOrigin: SP5166-AMC-E Dubuque,IL\n\n Destination: CU0020001862-WALMART DC 6082-CLARKSVILLE\n\n Shipment Secure (Y/N):\n\nReason for No Ping:\n\nETA to delivery:\n\nReason for delay(if late):\n\nLatest Location:\n\nNotes or Comments:\n\n \n\n You are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-10-31,4303699784,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 00:42:10," Your request (2318828) has been updated. To add additional comments, reply to this email.          Nov 1, 2024, 06:41 EDT             Per 4Kites departed and tracking OT.\n\n                Oct 31, 2024, 12:48 EDT             Hello Hirschbach Motor Lines Inc,\n The shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\n Shipment Number: 4303699784\n Truck Number: 220300\n Origin: SP5281-Sioux Falls DC,SD\n Destination: CU0020001893-WALMART DC 6047-BEDFORD\n ETA to pickup:Reason for delay:\nTruck Number #: 220300\nTrailer Number #: H30587\nNotes or Comments:\n\n You are receiving this email as part of FourKites workflow notifications setup by Smithfield Foods.",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; ETA_UPDATED; LOAD_STATUS_UPDATED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-10-31,4303707393,smithfield-foods,Schuster Co.,shipment_update,,0 days 00:04:25," Your request (2319847) has been updated. To add additional comments, reply to this email. Nov 1, 2024, 09:30 EDT Hello Schuster Co.,Gentle reminder...Your prompt attention to this is appreciated.\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\nShipment Number: 4303707393\nTrailer: 52307\nDDT: 2024-11-01, 10:30\nBilled Out: 2024-10-30, 23:06\nAssigned Truck #: 24029\nETA for pickup:Notes or Comments: {{ randomness }}\n\nNov 1, 2024, 08:56 EDT Hello Schuster Co.,\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\nShipment Number: 4303707393\nTrailer: 52307\nDDT: 2024-11-01, 10:30\nBilled Out: 2024-10-30, 23:06\nAssigned Truck #: 24029\nETA for pickup:\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; LATEST_LOCATION_UPDATED; LOAD_STATUS_UPDATED; REASON_COMMENT_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-10-31,2024-11-01,4303701582,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 23:26:55," Your request (2319848) has been updated. To add additional comments, reply to this email. Nov 1, 2024, 09:30 EDT Hello Hirschbach Motor Lines Inc,Gentle reminder...Your prompt attention to this is appreciated.\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\nShipment Number: 4303696240\nTrailer: H30469\nDDT: 2024-11-01, 08:00\nBilled Out: 2024-10-31, 12:35\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 4303701582\nTrailer: H30228\nDDT: 2024-11-01, 11:00\nBilled Out: 2024-10-30, 17:28\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 4303701692\nTrailer: H20162\nDDT: 2024-11-01, 11:00\nBilled Out: 2024-10-31, 12:35\nAssigned Truck #:ETA for pickup:Notes or Comments: \nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. As a reminder, it is expected that drivers pick up these shipments by their DDT.\nShipment Number: 4303697514\nTrailer: H40276\nDDT: 2024-11-01, 22:00\nBilled Out: 2024-10-31, 23:10\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\nNov 1, 2024, 08:56 EDT Hello Hirschbach Motor Lines Inc,\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\nShipment Number: 4303696240\nTrailer: H30469\nDDT: 2024-11-01, 08:00\nBilled Out: 2024-10-31, 12:35\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 4303701582\nTrailer: H30228\nDDT: 2024-11-01, 11:00\nBilled Out: 2024-10-30, 17:28\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 4303701692\nTrailer: H20162\nDDT: 2024-11-01, 11:00\nBilled Out: 2024-10-31, 12:35\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. As a reminder, it is expected that drivers pick up these shipments by their DDT.\nShipment Number: 4303697514\nTrailer: H40276\nDDT: 2024-11-01, 22:00\nBilled Out: 2024-10-31, 23:10\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-10-31,2024-10-31,4303697532,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 00:57:44," Your request (2318338) has been updated. To add additional comments, reply to this email.         \n\nHello Hirschbach Motor Lines Inc,Gentle reminder...Your prompt attention to this is appreciated.\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303697532\nTrailer: H00212\nDDT: 2024-10-29, 20:30\nBilled Out: 2024-10-29, 23:37\nAssigned Truck #: 330242\nETA for pickup:Notes or Comments: {{ randomness }} \nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303701826\nTrailer: H30403\nDDT: 2024-11-01, 17:00\nBilled Out: 2024-10-30, 23:06\n{{ randomness }} \nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\nHello Hirschbach Motor Lines Inc,\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303697532\nTrailer: H00212\nDDT: 2024-10-29, 20:30\nBilled Out: 2024-10-29, 23:37\nAssigned Truck #: 330242\nETA for pickup:\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303701826\nTrailer: H30403\nDDT: 2024-11-01, 17:00\nBilled Out: 2024-10-30, 23:06\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,Y,
2024-10-31,2024-10-31,4303707393,smithfield-foods,Schuster Co.,shipment_update,,0 days 00:04:25,,FAILURE,USER_MESSAGE_UPDATED,Y,
2024-10-31,2024-11-01,4303705546,smithfield-foods,Prime Inc.,shipment_update,,1 days 01:35:07," Your request (2319849) has been updated. To add additional comments, reply to this email.          Nov 1, 2024, 12:47 EDT             Departed and tracking OT per 4Kites.               Nov 1, 2024, 09:30 EDT             Hello Prime Inc.,Gentle reminder...Your prompt attention to this is appreciated.\n\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. Please reply back providing the truck number and the driverâ\x80\x99s ETA for pick up so we can advise the loading facilities.\n\n Shipment Number: 4303705546\n Trailer: 250834\n DDT: 2024-11-01, 10:30\n Billed Out: 2024-10-31, 00:07\n Assigned Truck #: 612184\n ETA for pickup:Notes or Comments: {{ randomness }} \n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\n Shipment Number: 4303701822\n Trailer: 190249\n DDT: 2024-11-02, 21:00\n Billed Out: 2024-10-31, 09:31\n Shipment Number: 4303701864\n Trailer: 200704\n DDT: 2024-11-02, 21:00\n Billed Out: 2024-10-31, 05:59\n Shipment Number: 4303701866\n Trailer: 232332\n DDT: 2024-11-02, 21:00\n Billed Out: 2024-10-31, 11:45\n Shipment Number: 4303701867\n Trailer: 200954\n DDT: 2024-11-02, 21:00\n Billed Out: 2024-10-31, 17:44\n Shipment Number: 4303705801\n Trailer: 251443\n DDT: 2024-11-01, 16:00\n Billed Out: 2024-10-31, 08:27\n  {{ randomness }} \n If for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\n               Nov 1, 2024, 08:56 EDT             Hello Prime Inc.,\n\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. Please reply back providing the truck number and the driverâ\x80\x99s ETA for pick up so we can advise the loading facilities.\n\n Shipment Number: 4303705546\n Trailer: 250834\n DDT: 2024-11-01, 10:30\n Billed Out: 2024-10-31, 00:07\n Assigned Truck #: 612184\n ETA for pickup:\n\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1230-SFD-Clinton, NC. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\n Shipment Number: 4303701822\n Trailer: 190249\n DDT: 2024-11-02, 21:00\n Billed Out: 2024-10-31, 09:31\n Shipment Number: 4303701864\n Trailer: 200704\n DDT: 2024-11-02, 21:00\n Billed Out: 2024-10-31, 05:59\n Shipment Number: 4303701866\n Trailer: 232332\n DDT: 2024-11-02, 21:00\n Billed Out: 2024-10-31, 11:45\n Shipment Number: 4303701867\n Trailer: 200954\n DDT: 2024-11-02, 21:00\n Billed Out: 2024-10-31, 17:44\n Shipment Number: 4303705801\n Trailer: 251443\n DDT: 2024-11-01, 16:00\n Billed Out: 2024-10-31, 08:27\n\n If for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,Y,
2024-10-31,2024-10-31,4303705881,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 00:20:46,,FAILURE,LRC_UPDATED,Y,
2024-10-31,2024-10-31,5000262067,smithfield-foods,Sharkey Transportation,shipment_update,,0 days 00:45:47," Your request (2318350) has been updated. To add additional comments, reply to this email.         \n\nMorning!\xa0\n\nFor any issues after 17:00 Central Time please reach out to nightops@shke.com\xa0               \n\nHello Sharkey Transportation,Gentle reminder...Your prompt attention to this is appreciated.\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303684343\n\nTrailer: 8292\n\nDDT: 2024-11-01, 10:30\n\nBilled Out: 2024-10-30, 18:48\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\nThe following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n\nShipment Number: 5000262067\n\nTrailer: C#1/80387\n\nDDT: 2024-10-30, 08:05\n\nBilled Out: 2024-10-30, 08:05\n\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262152\n\nTrailer: C#4/80235\n\nDDT: 2024-10-30, 15:57\n\nBilled Out: 2024-10-30, 15:57\n\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262157\n\nTrailer: CUT#5/80032\n\nDDT: 2024-10-30, 21:56\n\nBilled Out: 2024-10-30, 21:56\n\nAssigned Truck #:ETA for pickup:Notes or Comments:\n\nHello Sharkey Transportation,\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303684343\n\nTrailer: 8292\n\nDDT: 2024-11-01, 10:30\n\nBilled Out: 2024-10-30, 18:48\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\nThe following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n\nShipment Number: 5000262067\n\nTrailer: C#1/80387\n\nDDT: 2024-10-30, 08:05\n\nBilled Out: 2024-10-30, 08:05\n\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262152\n\nTrailer: C#4/80235\n\nDDT: 2024-10-30, 15:57\n\nBilled Out: 2024-10-30, 15:57\n\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262157\n\nTrailer: CUT#5/80032\n\nDDT: 2024-10-30, 21:56\n\nBilled Out: 2024-10-30, 21:56\n\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-10-31,2024-10-31,5000262152,smithfield-foods,Sharkey Transportation,shipment_update,,0 days 00:45:48," Your request (2318350) has been updated. To add additional comments, reply to this email.         \n\nMorning!\xa0\n\nFor any issues after 17:00 Central Time please reach out to nightops@shke.com\xa0               \n\nHello Sharkey Transportation,Gentle reminder...Your prompt attention to this is appreciated.\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303684343\n\nTrailer: 8292\n\nDDT: 2024-11-01, 10:30\n\nBilled Out: 2024-10-30, 18:48\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\nThe following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n\nShipment Number: 5000262067\n\nTrailer: C#1/80387\n\nDDT: 2024-10-30, 08:05\n\nBilled Out: 2024-10-30, 08:05\n\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262152\n\nTrailer: C#4/80235\n\nDDT: 2024-10-30, 15:57\n\nBilled Out: 2024-10-30, 15:57\n\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262157\n\nTrailer: CUT#5/80032\n\nDDT: 2024-10-30, 21:56\n\nBilled Out: 2024-10-30, 21:56\n\nAssigned Truck #:ETA for pickup:Notes or Comments:\n\nHello Sharkey Transportation,\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303684343\n\nTrailer: 8292\n\nDDT: 2024-11-01, 10:30\n\nBilled Out: 2024-10-30, 18:48\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\nThe following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n\nShipment Number: 5000262067\n\nTrailer: C#1/80387\n\nDDT: 2024-10-30, 08:05\n\nBilled Out: 2024-10-30, 08:05\n\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262152\n\nTrailer: C#4/80235\n\nDDT: 2024-10-30, 15:57\n\nBilled Out: 2024-10-30, 15:57\n\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262157\n\nTrailer: CUT#5/80032\n\nDDT: 2024-10-30, 21:56\n\nBilled Out: 2024-10-30, 21:56\n\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-10-31,2024-10-31,4303679323,smithfield-foods,Raider Express Inc.,shipment_update,,0 days 00:53:55," Your request (2318346) has been updated. To add additional comments, reply to this email.         \n\nHello Raider Express Inc.,\n\nGentle reminder...Your prompt attention to this is appreciated.\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. Please reply back providing the truck number and the drivers ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303679323\nTrailer: 531848\nDDT: 2024-10-30, 21:30\nBilled Out: 2024-10-31, 00:52\nAssigned Truck #:ETA for pickup:Notes or Comments:\nShipment Number: 4303693393\nTrailer: 531243\nDDT: 2024-10-30, 22:00\nBilled Out: 2024-10-30, 15:52\nAssigned Truck #:ETA for pickup:Notes or Comments:\nShipment Number: 4303693831\nTrailer: 531289\nDDT: 2024-10-30, 21:00\nBilled Out: 2024-10-30, 14:31\nAssigned Truck #:ETA for pickup:Notes or Comments:\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303680126\nTrailer: 531388\nDDT: 2024-10-31, 21:30\nBilled Out: 2024-10-30, 18:34\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-10-31,2024-10-31,5000262157,smithfield-foods,Sharkey Transportation,shipment_update,,0 days 00:45:50," Your request (2318350) has been updated. To add additional comments, reply to this email.         \n\nMorning!\xa0\n\nFor any issues after 17:00 Central Time please reach out to nightops@shke.com\xa0               \n\nHello Sharkey Transportation,Gentle reminder...Your prompt attention to this is appreciated.\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303684343\n\nTrailer: 8292\n\nDDT: 2024-11-01, 10:30\n\nBilled Out: 2024-10-30, 18:48\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\nThe following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n\nShipment Number: 5000262067\n\nTrailer: C#1/80387\n\nDDT: 2024-10-30, 08:05\n\nBilled Out: 2024-10-30, 08:05\n\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262152\n\nTrailer: C#4/80235\n\nDDT: 2024-10-30, 15:57\n\nBilled Out: 2024-10-30, 15:57\n\nAssigned Truck #:ETA for pickup:Notes or Comments:Shipment Number: 5000262157\n\nTrailer: CUT#5/80032\n\nDDT: 2024-10-30, 21:56\n\nBilled Out: 2024-10-30, 21:56\n\nAssigned Truck #:ETA for pickup:Notes or Comments:\n\nHello Sharkey Transportation,\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303684343\n\nTrailer: 8292\n\nDDT: 2024-11-01, 10:30\n\nBilled Out: 2024-10-30, 18:48\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n\nThe following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out.\n\nShipment Number: 5000262067\n\nTrailer: C#1/80387\n\nDDT: 2024-10-30, 08:05\n\nBilled Out: 2024-10-30, 08:05\n\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262152\n\nTrailer: C#4/80235\n\nDDT: 2024-10-30, 15:57\n\nBilled Out: 2024-10-30, 15:57\n\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:\nShipment Number: 5000262157\n\nTrailer: CUT#5/80032\n\nDDT: 2024-10-30, 21:56\n\nBilled Out: 2024-10-30, 21:56\n\nAssigned Truck #:\nETA for pickup:\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-10-31,2024-10-31,4303704778,smithfield-foods,Potter Transport Inc.,shipment_update,,0 days 00:30:21," Pick up 0900 OTD\n\nHello Potter Transport Inc.,\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities. \n\nShipment Number: 4303704778 \nTrailer: 1195 \nDDT: 2024-10-31, 08:30 \nBilled Out: 2024-10-30, 13:18 \nAssigned Truck #: \nETA for pickup: \nNotes or Comments: \n\nThe following Smithfield Foods push shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments within 12 hours of being billed out. \n\nShipment Number: 5000262133 \nTrailer: 1144 \nDDT: 2024-10-30, 16:56 \nBilled Out: 2024-10-30, 16:56 \nAssigned Truck #: \nETA for pickup: \nNotes or Comments:",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-10-31,4303705881,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 00:20:46," Your request (2319673) has been updated. To add additional comments, reply to this email.          Nov 1, 2024, 12:32 EDT             Departed and tracking OT.               Nov 1, 2024, 08:15 EDT             Dear Smithfield Foods,\n The following shipment(s) did not get a response from Hirschbach Motor Lines Inc:4303705881Please follow up.                Nov 1, 2024, 07:30 EDT             Hello Hirschbach Motor Lines Inc,Gentle reminder...Your prompt attention to this is appreciated.\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. Please reply back providing the truck number and the driverâ\x80\x99s ETA for pick up so we can advise the loading facilities.\n Shipment Number: 4303705881\n Trailer: 20907\n DDT: 2024-10-31, 20:00\n Billed Out: 2024-10-30, 20:30\n Assigned Truck #: 330011\n ETA for pickup:Notes or Comments: {{ randomness }} \n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n Shipment Number: 4303704789\n Trailer: 6595\n DDT: 2024-11-02, 14:30\n Billed Out: 2024-10-31, 16:56\n Shipment Number: 4303706174\n Trailer: 20346\n DDT: 2024-11-03, 12:30\n Billed Out: 2024-10-31, 19:10\n Shipment Number: 4303709392\n Trailer: 20165\n DDT: 2024-11-02, 20:00\n Billed Out: 2024-10-31, 23:41\n  {{ randomness }} \n If for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.\n                Nov 1, 2024, 06:53 EDT             Hello Hirschbach Motor Lines Inc,\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. Please reply back providing the truck number and the driverâ\x80\x99s ETA for pick up so we can advise the loading facilities.\n Shipment Number: 4303705881\n Trailer: 20907\n DDT: 2024-10-31, 20:00\n Billed Out: 2024-10-30, 20:30\n Assigned Truck #: 330011\n ETA for pickup:\nNotes or Comments:\n\n The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n Shipment Number: 4303704789\n Trailer: 6595\n DDT: 2024-11-02, 14:30\n Billed Out: 2024-10-31, 16:56\n Shipment Number: 4303706174\n Trailer: 20346\n DDT: 2024-11-03, 12:30\n Billed Out: 2024-10-31, 19:10\n Shipment Number: 4303709392\n Trailer: 20165\n DDT: 2024-11-02, 20:00\n Billed Out: 2024-10-31, 23:41",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; LOAD_STATUS_UPDATED; USER_MESSAGE_UPDATED,Y,
2024-10-31,2024-10-31,4303693393,smithfield-foods,Raider Express Inc.,shipment_update,,0 days 00:53:56,,FAILURE,LRC_UPDATED,Y,
2024-10-31,2024-10-31,4303694160,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 00:20:35," Hello Hirschbach Motor Lines Inc,\nThe following \nSmithfield Foods shipment(s) have been\nloaded and ready for pick up from SP1219-SFD-Milan,MO. Please reply back providing the\ntruck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303694160\n\nTrailer: 40303\n\nDDT: 2024-10-30, 16:30\n\nBilled Out: 2024-10-29, 21:57\n\nAssigned Truck #: 320752\n\nETA for pickup: 1700\n\nNotes or Comments: Team GFOTD\n\nThe following \nSmithfield Foods shipment(s) have been\nloaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303692230\n\nTrailer: 30244\n\nDDT: 2024-10-31, 21:30\n\nBilled Out: 2024-10-29, 16:40\n\nShipment Number: 4303696054\n\nTrailer: 91452\n\nDDT: 2024-10-31, 20:00\n\nBilled Out: 2024-10-30, 20:00\n\nShipment Number: 4303705749\n\nTrailer: 6628\n\nDDT: 2024-10-31, 16:30\n\nBilled Out: 2024-10-30, 16:27\n\nShipment Number: 4303705881\n\nTrailer: 20907\n\nDDT: 2024-10-31, 20:00\n\nBilled Out: 2024-10-30, 20:30\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-10-31,2024-10-31,4303694160,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 00:20:35,,FAILURE,LOAD_STATUS_UPDATED; LRC_UPDATED,,
2024-10-31,2024-10-31,4303693393,smithfield-foods,Raider Express Inc.,shipment_update,,0 days 00:53:56," Your request (2318346) has been updated. To add additional comments, reply to this email.         \n\nHello Raider Express Inc.,\n\nGentle reminder...Your prompt attention to this is appreciated.\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. Please reply back providing the truck number and the drivers ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303679323\nTrailer: 531848\nDDT: 2024-10-30, 21:30\nBilled Out: 2024-10-31, 00:52\nAssigned Truck #:ETA for pickup:Notes or Comments:\nShipment Number: 4303693393\nTrailer: 531243\nDDT: 2024-10-30, 22:00\nBilled Out: 2024-10-30, 15:52\nAssigned Truck #:ETA for pickup:Notes or Comments:\nShipment Number: 4303693831\nTrailer: 531289\nDDT: 2024-10-30, 21:00\nBilled Out: 2024-10-30, 14:31\nAssigned Truck #:ETA for pickup:Notes or Comments:\n\nThe following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1219-SFD-Milan,MO. As a reminder, it is expected that drivers pick up these shipments by their DDT.\n\nShipment Number: 4303680126\nTrailer: 531388\nDDT: 2024-10-31, 21:30\nBilled Out: 2024-10-30, 18:34\n\nIf for any reason drivers will not pick up on time, please make sure to notify Logistical Services ASAP.",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,Y,
